6.72,0.00E+00
6.78,0.00E+00
6.84,0.00E+00
6.9,0.00E+00
6.96,0.00E+00
7.02,0.00E+00
7.08,0.00E+00
7.14,0.00E+00
7.2,0.00E+00
7.26,0.00E+00
7.32,0.00E+00
7.38,0.07078
7.44,0.1103
7.5,0.1504
7.56,0.1894
7.62,0.2267
7.68,0.262
7.74,0.2951
7.8,0.3261
7.86,0.3551
7.92,0.3823
7.98,0.4077
8.04,0.4316
8.1,0.4541
8.16,0.4752
8.22,0.495
8.28,0.5137
8.34,0.5314
8.4,0.5481
8.46,0.5639
8.52,0.5789
8.58,0.5931
8.64,0.6066
8.7,0.6194
8.76,0.6316
8.82,0.6432
8.88,0.6542
8.94,0.6648
9,0.6748
9.06,0.6844
9.12,0.6935
9.18,0.7023
9.24,0.7106
9.3,0.7186
9.36,0.7263
9.42,0.7336
9.48,0.7406
9.54,0.7473
9.6,0.7537
9.66,0.7598
9.72,0.7657
9.78,0.7714
9.84,0.7767
9.9,0.7819
9.96,0.7868
10.02,0.7915
10.08,0.7961
10.14,0.8004
10.2,0.8045
10.26,0.8084
10.32,0.8122
10.38,0.8158
10.44,0.8192
10.5,0.8225
10.56,0.8256
10.62,0.8285
10.68,0.8313
10.74,0.8339
10.8,0.8364
10.86,0.8388
10.92,0.841
10.98,0.8431
11.04,0.845
11.1,0.8469
11.16,0.8486
11.22,0.8501
11.28,0.8516
11.34,0.8529
11.4,0.8541
11.46,0.8552
11.52,0.8562
11.58,0.857
11.64,0.8577
11.7,0.8584
11.76,0.8589
11.82,0.8593
11.88,0.8595
11.94,0.8597
12,0.8598
12.06,0.8597
12.12,0.8595
12.18,0.8593
12.24,0.8589
12.3,0.8584
12.36,0.8577
12.42,0.857
12.48,0.8562
12.54,0.8552
12.6,0.8541
12.66,0.8529
12.72,0.8516
12.78,0.8501
12.84,0.8486
12.9,0.8469
12.96,0.845
13.02,0.8431
13.08,0.841
13.14,0.8388
13.2,0.8364
13.26,0.8339
13.32,0.8313
13.38,0.8285
13.44,0.8256
13.5,0.8225
13.56,0.8192
13.62,0.8158
13.68,0.8122
13.74,0.8084
13.8,0.8045
13.86,0.8004
13.92,0.7961
13.98,0.7915
14.04,0.7868
14.1,0.7819
14.16,0.7767
14.22,0.7714
14.28,0.7657
14.34,0.7598
14.4,0.7537
14.46,0.7473
14.52,0.7406
14.58,0.7336
14.64,0.7263
14.7,0.7186
14.76,0.7106
14.82,0.7023
14.88,0.6935
14.94,0.6844
15,0.6748
15.06,0.6648
15.12,0.6542
15.18,0.6432
15.24,0.6316
15.3,0.6194
15.36,0.6066
15.42,0.5931
15.48,0.5789
15.54,0.5639
15.6,0.5481
15.66,0.5314
15.72,0.5137
15.78,0.495
15.84,0.4752
15.9,0.4541
15.96,0.4316
16.02,0.4077
16.08,0.3823
16.14,0.3551
16.2,0.3261
16.26,0.2951
16.32,0.262
16.38,0.2267
16.44,0.1894
16.5,0.1504
16.56,0.1103
16.62,0.07078
16.68,0.00E+00
16.74,0.00E+00
16.8,0.00E+00
16.86,0.00E+00
16.92,0.00E+00
16.98,0.00E+00
17.04,0.00E+00
17.1,0.00E+00
17.16,0.00E+00
17.22,0.00E+00
17.28,0.00E+00
